#Firmware: MS3 1.5.2 release     20211110 12:29GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
0.0,0.0,0.0,0.0,0.0,1998.0471
MARK 000
0.0,1.0,0.0,0.0,265.031,2263.0781
1.0,1.0,0.0,0.0,0.052,2263.1301
0.0,1.0,0.0,0.0,0.31,2263.4402
1.0,1.0,0.0,0.0,0.118,2263.558
0.0,1.0,0.0,0.0,26.351,2289.9092
1.0,1.0,0.0,0.0,29.837,2319.746
0.0,1.0,0.0,0.0,61.51,2381.256
1.0,1.0,0.0,0.0,15.432,2396.688
1.0,0.0,1.0,0.0,55.142,2451.83
0.0,0.0,0.0,0.0,0.028,2451.8582
1.0,0.0,0.0,0.0,17.183,2469.0413
1.0,1.0,1.0,0.0,12.463,2481.5042
0.0,1.0,0.0,0.0,24.145,2505.6492
1.0,1.0,0.0,1.0,15.229,2520.8782
0.0,1.0,0.0,1.0,42.199,2563.0771
1.0,1.0,0.0,1.0,14.308,2577.3853
0.0,1.0,0.0,1.0,29.092,2606.4773
1.0,1.0,0.0,1.0,11.792,2618.2693
0.0,1.0,0.0,1.0,38.975,2657.2444
1.0,1.0,0.0,1.0,13.797,2671.0415
0.0,1.0,0.0,1.0,26.999,2698.0405
1.0,1.0,0.0,1.0,12.011,2710.0515
0.0,1.0,0.0,1.0,37.083,2747.1345
1.0,1.0,0.0,1.0,13.281,2760.4155
0.0,1.0,0.0,1.0,33.873,2794.2886
1.0,1.0,0.0,1.0,11.738,2806.0266
0.0,1.0,0.0,1.0,38.182,2844.2085
0.0,0.0,1.0,1.0,0.063,2844.2715
1.0,0.0,0.0,1.0,13.294,2857.5654
1.0,1.0,1.0,1.0,10.405,2867.9705
0.0,1.0,0.0,1.0,25.504,2893.4744
1.0,1.0,0.0,1.0,12.934,2906.4084
0.0,1.0,0.0,1.0,40.706,2947.1145
1.0,1.0,0.0,1.0,14.265,2961.3794
0.0,1.0,0.0,1.0,25.799,2987.1785
1.0,1.0,0.0,1.0,11.505,2998.6833
0.0,1.0,0.0,1.0,37.805,3036.4883
1.0,1.0,0.0,1.0,11.936,3048.4243
0.0,1.0,0.0,1.0,26.366,3074.7903
1.0,1.0,0.0,1.0,10.923,3085.7134
0.0,1.0,0.0,1.0,37.226,3122.9395
1.0,1.0,0.0,1.0,11.523,3134.4624
0.0,1.0,0.0,1.0,32.207,3166.6694
1.0,1.0,0.0,1.0,13.73,3180.3994
0.0,1.0,0.0,1.0,37.949,3218.3484
0.0,0.0,1.0,1.0,0.113,3218.4614
1.0,0.0,0.0,1.0,13.058,3231.5195
1.0,1.0,1.0,1.0,9.512,3241.0315
0.0,1.0,0.0,1.0,19.251,3260.2825
1.0,1.0,0.0,1.0,10.724,3271.0066
0.0,1.0,0.0,1.0,40.429,3311.4355
1.0,1.0,0.0,1.0,14.625,3326.0605
0.0,1.0,0.0,1.0,24.638,3350.6985
1.0,1.0,0.0,1.0,9.911,3360.6094
0.0,1.0,0.0,1.0,37.925,3398.5344
1.0,1.0,0.0,1.0,12.933,3411.4675
0.0,1.0,0.0,1.0,23.918,3435.3855
1.0,1.0,0.0,1.0,10.011,3445.3965
0.0,1.0,0.0,1.0,37.073,3482.4695
1.0,1.0,0.0,1.0,12.243,3494.7124
0.0,1.0,0.0,1.0,29.652,3524.3645
1.0,1.0,0.0,1.0,12.67,3537.0344
1.0,0.0,1.0,1.0,38.988,3576.0225
0.0,0.0,0.0,1.0,0.009,3576.0315
1.0,0.0,0.0,1.0,12.999,3589.0305
1.0,1.0,1.0,1.0,8.952,3597.9824
0.0,1.0,0.0,1.0,18.315,3616.2974
1.0,1.0,0.0,1.0,12.049,3628.3464
0.0,1.0,0.0,1.0,38.217,3666.5635
1.0,1.0,0.0,1.0,14.31,3680.8735
0.0,1.0,0.0,1.0,26.063,3706.9365
1.0,1.0,0.0,1.0,10.952,3717.8884
0.0,1.0,0.0,1.0,37.054,3754.9424
1.0,1.0,0.0,1.0,12.458,3767.4004
0.0,1.0,0.0,1.0,24.019,3791.4194
1.0,1.0,0.0,1.0,10.232,3801.6514
0.0,1.0,0.0,1.0,36.774,3838.4253
1.0,1.0,0.0,1.0,12.354,3850.7793
0.0,1.0,0.0,1.0,29.364,3880.1433
1.0,1.0,0.0,1.0,13.456,3893.5994
1.0,0.0,1.0,1.0,38.354,3931.9534
0.0,0.0,0.0,1.0,0.205,3932.1584
1.0,0.0,0.0,1.0,16.73,3948.8884
1.0,1.0,1.0,1.0,7.579,3956.4675
0.0,1.0,0.0,1.0,19.902,3976.3696
1.0,1.0,0.0,1.0,19.799,3996.1687
0.0,1.0,0.0,1.0,83.41,4079.5786
1.0,1.0,0.0,1.0,74.689,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
0.0,0.0,0.0,0.0,0.0,4154.2676
