#Firmware: MS3 1.5.2 release     20211110 12:29GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
0.000,0.000,0.000,0.000,0.000,4154.268
MARK 010
MARK 011
0.000,1.000,0.000,0.000,973.369,973.369
1.000,1.000,0.000,0.000,0.236,973.605
0.000,1.000,0.000,0.000,74.464,1048.069
1.000,1.000,0.000,0.000,20.718,1068.787
0.000,1.000,0.000,0.000,47.563,1116.350
1.000,1.000,0.000,0.000,15.329,1131.679
0.000,1.000,0.000,0.000,46.876,1178.555
1.000,1.000,0.000,0.000,14.986,1193.541
0.000,1.000,0.000,0.000,30.810,1224.351
1.000,1.000,0.000,0.000,13.235,1237.586
0.000,1.000,0.000,0.000,39.739,1277.325
1.000,1.000,0.000,0.000,14.115,1291.440
0.000,1.000,0.000,0.000,36.223,1327.663
1.000,1.000,0.000,0.000,12.759,1340.422
0.000,1.000,0.000,0.000,39.335,1379.757
0.000,0.000,1.000,0.000,0.139,1379.896
1.000,0.000,0.000,0.000,13.826,1393.722
1.000,1.000,1.000,0.000,10.789,1404.511
0.000,1.000,0.000,0.000,19.968,1424.479
1.000,1.000,0.000,1.000,12.924,1437.403
0.000,1.000,0.000,1.000,38.647,1476.050
1.000,1.000,0.000,1.000,13.943,1489.993
0.000,1.000,0.000,1.000,24.718,1514.711
1.000,1.000,0.000,1.000,10.811,1525.522
0.000,1.000,0.000,1.000,36.795,1562.317
1.000,1.000,0.000,1.000,11.755,1574.072
0.000,1.000,0.000,1.000,24.938,1599.010
1.000,1.000,0.000,1.000,9.580,1608.590
0.000,1.000,0.000,1.000,37.457,1646.047
1.000,1.000,0.000,1.000,12.279,1658.326
0.000,1.000,0.000,1.000,29.725,1688.051
1.000,1.000,0.000,1.000,13.983,1702.034
1.000,0.000,1.000,1.000,37.370,1739.404
0.000,0.000,0.000,1.000,0.112,1739.516
1.000,0.000,0.000,1.000,13.942,1753.458
1.000,1.000,1.000,1.000,8.312,1761.770
0.000,1.000,0.000,1.000,18.220,1779.990
1.000,1.000,0.000,1.000,11.323,1791.313
0.000,1.000,0.000,1.000,38.721,1830.034
1.000,1.000,0.000,1.000,13.717,1843.751
0.000,1.000,0.000,1.000,26.770,1870.521
1.000,1.000,0.000,1.000,11.072,1881.593
0.000,1.000,0.000,1.000,36.984,1918.577
1.000,1.000,0.000,1.000,10.972,1929.549
0.000,1.000,0.000,1.000,25.697,1955.246
1.000,1.000,0.000,1.000,9.684,1964.930
0.000,1.000,0.000,1.000,37.192,2002.122
1.000,1.000,0.000,1.000,11.975,2014.097
0.000,1.000,0.000,1.000,29.791,2043.888
1.000,1.000,0.000,1.000,13.558,2057.446
1.000,0.000,1.000,1.000,37.507,2094.953
0.000,0.000,0.000,1.000,0.277,2095.230
1.000,0.000,0.000,1.000,13.665,2108.896
1.000,1.000,1.000,1.000,8.403,2117.299
0.000,1.000,0.000,1.000,18.041,2135.340
1.000,1.000,0.000,1.000,11.760,2147.100
0.000,1.000,0.000,1.000,38.222,2185.322
1.000,1.000,0.000,1.000,12.951,2198.272
0.000,1.000,0.000,1.000,27.203,2225.475
1.000,1.000,0.000,1.000,10.138,2235.613
0.000,1.000,0.000,1.000,38.053,2273.666
1.000,1.000,0.000,1.000,11.296,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
0.000,0.000,0.000,0.000,0.000,2284.962
